stop_name,stop_lat,stop_lon,wheelchair_accessible,bikes_allowed,is_express,stop_id
Mopac/Barton Skyway,30.262083,-97.78957,1,1,False,4491
5513 Pecan Brook/Tumbleweed,30.313182,-97.653153,1,1,False,1606
2806 Menchaca/Lightsey,30.243035,-97.781628,1,1,False,728
1818 51st/Bartholomew Pool,30.303536,-97.698581,1,1,False,6343
Lakeline/US 183,30.480007,-97.800186,1,1,False,5654
6509 Berkman/Wheless,30.318728,-97.689634,1,1,False,1400
Pleasant Hill Station (SB),30.1924,-97.779234,1,1,False,5872
Sheringham SB (Pleasant Valley/Sheringham),30.230883,-97.725761,1,1,False,4298
Mueller Tower NB (Berkman/Tom Miller),30.290322,-97.698669,1,1,False,6091
3204 Menchaca/Glen Allen,30.240345,-97.782242,1,1,False,729
11101 Lakeline/North Lake Creek,30.479846,-97.79749,1,1,False,5805
Berkman/US 290 SE Corner,30.320741,-97.688771,1,1,False,1401
Tumbleweed at Purplesage,30.309797,-97.655034,1,1,False,6523
4021 Tannehill/Samuel Huston,30.279192,-97.673977,1,1,False,1138
Berkman/US 290 NE Corner,30.32244,-97.68899,1,1,False,1402
1410 51st/Mueller,30.306564,-97.704286,1,1,False,5932
3624 Menchaca/Larchmont,30.237452,-97.783568,1,1,False,730
Mopac/Braker,30.393962,-97.732447,1,1,False,5920
4701 Loyola/Manor,30.309468,-97.666739,1,1,False,4611
3913 Medical/39th Half,30.307742,-97.742786,1,1,False,4128
4301 Tannehill/Webberville,30.281393,-97.672539,1,1,False,6386
1504 St Johns/Berkman,30.324859,-97.68969,1,1,False,6342
Medical Pkwy/41st,30.309731,-97.742576,1,1,False,811
51st/Lancaster,30.308232,-97.707768,1,1,False,5455
3608 Menchaca/Valley View,30.235223,-97.784979,1,1,False,2650
7310 Congress/Dittmar,30.185789,-97.781306,1,1,False,5315
5007 Loyola/Greensboro,30.306534,-97.665444,1,1,False,2406
Medical/42nd,30.311492,-97.742464,1,1,False,4129
Simond NB (Berkman/Simond),30.296343,-97.700088,1,1,False,6292
3906 Menchaca/Prather,30.233969,-97.785765,1,1,False,732
Cameron/52nd,30.309887,-97.708858,1,1,False,2388
4527 Oltorf/Wickersham,30.225638,-97.724566,1,1,False,2273
Fairfield Station (NB),30.355674,-97.702242,1,1,True,6348
7209 Cameron/St Johns,30.326238,-97.692041,1,1,False,4709
ACC Cypress Creek,30.479477,-97.834422,1,1,False,5698
Tannehill/Webberville,30.283973,-97.671344,1,1,False,5007
Medical Pkwy/44th,30.314054,-97.741916,1,1,False,813
5213 Loyola/Bridgewater,30.304699,-97.664109,1,1,False,2407
Cameron/Broadmoor,30.311881,-97.706361,1,1,False,2389
4308 Menchaca/Ben White,30.230504,-97.788112,1,1,False,733
4809 Oltorf/Sunridge,30.223249,-97.72253,1,1,False,2274
7401 Cameron/Coronado Hills,30.329295,-97.690041,1,1,False,4708
Cameron/Corona,30.313185,-97.704679,1,1,False,2390
3513 Jefferson/35th,30.30833,-97.751132,1,1,False,1864
4430 Menchaca/Redd,30.228464,-97.78938,1,1,False,734
3617 Bull Creek/Jefferson,30.309849,-97.751043,1,1,False,4133
Cameron/Northridge,30.315645,-97.701544,1,1,False,4609
1010 Walsh Tarlton/Bee Caves,30.2736,-97.80122,1,1,False,4492
Rundberg Station (NB),30.362617,-97.697133,1,1,True,2821
Burnet/49th,30.320494,-97.739145,1,1,False,815
7605 Cameron/Anderson,30.331463,-97.686986,1,1,False,2436
Bull Creek/39th,30.311658,-97.752215,1,1,False,1866
4616 Menchaca/Forest Hill,30.225991,-97.790916,1,1,False,735
5627 Loyola/Millrace,30.302822,-97.657453,1,1,False,4612
Delco Center SB (Pecan Brook/Springdale),30.317947,-97.659681,1,1,False,1618
5011 Burnet/Hancock,30.321766,-97.739242,1,1,False,816
1200 Congress/Nellie,30.252434,-97.74878,1,1,False,5743
5913 Cameron/Briarcliff,30.317126,-97.699679,1,1,False,2392
8200 Congress/Foremost,30.175257,-97.784715,1,1,False,5311
4804 Menchaca/Frontier,30.223743,-97.792347,1,1,False,736
Howard Station,30.43999,-97.701734,1,1,False,5540
Lakeline Station Bay G,30.480719,-97.786775,1,1,False,5230
1508 Barbara Jordan/Mueller,30.304113,-97.703462,1,1,False,6387
7911 Cameron/Anderson,30.33485,-97.68471,1,1,False,4707
5413 Oltorf/Alvin Devane,30.21916,-97.718973,1,1,False,2275
5911 Loyola/Crystalbrook,30.302554,-97.653518,1,1,False,4613
North Loop Station (NB),30.326284,-97.739566,1,1,False,817
5000 Menchaca/Jones,30.220975,-97.794067,1,1,False,737
1500 Walsh Tarlton/Terrapin,30.268486,-97.805071,1,1,False,2212
Rutland Rapid Station (SB),30.3836,-97.72419,1,1,False,4756
4219 Bull Creek/Jackson,30.316743,-97.754711,1,1,False,4497
Norwood Transit Center - E,30.340471,-97.690999,1,1,False,6423
Soco Station (SB),30.248134,-97.750367,1,1,False,4029
5214 Menchaca/Fair Oaks,30.219433,-97.794929,1,1,False,5048
Burnet/Houston,30.328766,-97.739742,1,1,False,819
1614 Walsh Tarlton/Thousand Oaks,30.266895,-97.806086,1,1,False,2213
4419 Bull Creek/45th,30.318984,-97.754302,1,1,False,1871
Slaughter Station (SB),30.169621,-97.787869,1,1,False,6361
Burnet/Adams,30.330446,-97.739876,1,1,False,820
5322 Menchaca/Inverness,30.217683,-97.796093,1,1,False,739
12001 Amhearst/Duval,30.412316,-97.721527,1,1,False,3900
6101 Oltorf/Alvin Devane,30.216272,-97.71299,1,1,False,2277
Johnny Morris NB (Loyola/Johnny Morris),30.299874,-97.647843,1,1,False,4614
9600 Burnet/Longhorn,30.379659,-97.725088,1,1,False,5784
1916 Walsh Tarlton/Stoneridge,30.26439,-97.807634,1,1,False,2214
5621 Burnet/Northland,30.332384,-97.739997,1,1,False,821
Masterson Station (NB),30.372083,-97.691817,1,1,True,4543
5532 Menchaca/Stassney,30.216058,-97.797163,1,1,False,740
6143 Oltorf/Montopolis/EB,30.21541,-97.711223,1,1,False,6483
1322 St Johns/Cameron,30.32636,-97.692703,1,1,False,4711
6725 Loyola/Sandshof,30.298647,-97.645181,1,1,False,2410
Allandale Station (NB),30.3342,-97.7398,1,1,False,822
4701 Bull Creek/Perry,30.323119,-97.75182,1,1,False,4498
2020 Congress/Crockett,30.243058,-97.752263,1,1,False,522
Burnet/Waterford Center,30.375734,-97.725963,1,1,False,4754
9901 Curlew/Slaughter,30.177129,-97.833854,1,1,False,2667
5720 Menchaca/Whitestone,30.214391,-97.799519,1,1,False,742
Walsh Tarlton/Tamarron,30.261559,-97.80944,1,1,False,2215
Colony Park NB (Loyola/Cielo Vista),30.297576,-97.641351,1,1,False,2416
1601 Rutherford/Cameron,30.33645,-97.68178,1,1,False,2441
1120 St Johns/Blessing,30.328921,-97.695629,1,1,False,5505
1605 Centre Creek/Rutherford,30.335254,-97.67997,1,1,False,4704
6303 Burnet/White Horse/NB,30.338339,-97.739163,1,1,False,6486
Research/Burnet,30.37228,-97.72535,1,1,False,4691
6212 Menchaca/Berkett,30.210671,-97.803629,1,1,False,743
Curlew/Monarch,30.180091,-97.833358,1,1,False,4434
5017 Bull Creek/Fresco,30.327083,-97.749386,1,1,False,1874
2300 Congress/College,30.240333,-97.752905,1,1,False,524
6425 Burnet/Whitehorse,30.33997,-97.7389,1,1,False,824
12209 Amherst/Dugan,30.417825,-97.717878,1,1,False,4878
1823 Centre Creek/Cross Park,30.336404,-97.676493,1,1,False,2443
1008 St Johns/Bethune,30.33032,-97.69854,1,1,False,1409
6372 Menchaca/Berkeley,30.208952,-97.804711,1,1,False,744
2824 Hancock/Bull Creek,30.328576,-97.750935,1,1,False,1876
Lavaca/3rd,30.265792,-97.746213,1,1,False,5944
6514 Menchaca/Miles,30.207078,-97.80593,1,1,False,745
2205 Forbes/Cross Park,30.335264,-97.673676,1,1,False,5819
Curlew/Crownspoint,30.183117,-97.832175,1,1,False,2669
Oltorf Station (SB),30.238013,-97.754383,1,1,False,4046
Barton Creek Mall (Backside of Mall ),30.256415,-97.80931,1,1,False,3924
Chinatown Station (NB),30.379385,-97.687683,1,1,True,4548
Hancock/Frances Place,30.329875,-97.753562,1,1,False,1877
Justin Station (NB),30.345183,-97.73755,1,1,False,826
12401 Amherst/Adelphi,30.42131,-97.71561,1,1,False,4876
6505 Burleson (Goodwill),30.204222,-97.714111,1,1,False,5882
Exchange/Interparke,30.330534,-97.672337,1,1,False,5817
Menchaca/William Cannon SW Corner,30.202031,-97.807163,1,1,False,746
2622 Congress/Cumberland,30.235695,-97.756374,1,1,False,526
517 Lavaca/6th,30.268613,-97.745114,1,1,False,2605
Kramer Station,30.392786,-97.7164,1,1,False,5539
Curlew/Kentish Drive,30.187173,-97.829818,1,1,False,4433
467 St Johns/Duval,30.334122,-97.706753,1,1,False,6306
Burnet/Greenlawn Pkwy,30.34851,-97.73545,1,1,False,827
7300 Menchaca/Matthews,30.198694,-97.808351,1,1,False,3772
Research/Ohlen,30.364075,-97.718149,1,1,False,3839
8073 Exchange/Cross Park,30.33016,-97.666769,1,1,False,5814
Amherst/Parmer,30.424353,-97.713654,1,1,False,4873
3308 Hancock/Balcones,30.332741,-97.759601,1,1,False,1878
7504 Menchaca/Lear,30.196326,-97.80986,1,1,False,3773
Tech Ridge Bay J,30.418161,-97.667996,1,1,False,5279
2918 Congress/La Vista,30.23259,-97.75853,1,1,False,527
7439 Burnet/Richcreek,30.3504,-97.73424,1,1,False,828
Guidepost/Marsh,30.188075,-97.827667,1,1,False,2673
6749 Metropolis/Smith School,30.203554,-97.707045,1,1,False,6434
7800 Menchaca/Beauregard,30.193854,-97.811433,1,1,False,3774
8500 Research/Fairfield,30.359635,-97.716748,1,1,False,3840
8609 Leo/Davis,30.190177,-97.825412,1,1,False,2674
Northcross Station (NB),30.353858,-97.732081,1,1,False,829
Balcones/Parkcrest,30.336139,-97.75796,1,1,False,1879
McKalla Station,30.387973,-97.717549,1,1,False,6519
8200 Menchaca/Shiloh,30.190828,-97.813363,1,1,False,3775
Exchange/Tuscany,30.337281,-97.662047,1,1,False,5812
514 St Johns/Guadalupe,30.337813,-97.714297,1,1,False,2874
St Edwards Station (SB),30.228933,-97.760817,1,1,False,5870
8503 Seminary Ridge/Cameron Loop,30.19154,-97.824587,1,1,False,2675
8400 Menchaca/Keepsake,30.188239,-97.815012,1,1,False,5472
703 St Johns/Lamar,30.339091,-97.717053,1,1,False,6363
Congress/Pickle,30.226896,-97.761935,1,1,False,529
8120 Research/Anderson,30.353034,-97.714976,1,1,False,5969
Tannehill/Martin Luther King,30.286011,-97.669518,1,1,False,5643
Congress/Dunlap,30.22443,-97.763196,1,1,False,4267
8407 Tuscany/US 290,30.330713,-97.65973,1,1,False,5811
Metropolis/Metlink,30.206856,-97.695054,1,1,False,6085
6101 Balcones/Northland,30.34337,-97.75318,1,1,False,1882
12323 Pearce/Las Alas,30.171314,-97.627242,1,1,False,5980
8700 Menchaca/Davis,30.185354,-97.816843,1,1,False,4414
Parmer Rapid  Station (NB),30.40559,-97.678489,1,1,True,5270
Ohlen Station (NB),30.363467,-97.728784,1,1,False,4570
2501 Parmer/Tomanet,30.418592,-97.701867,1,1,False,3045
Metropolis/Veterans Clinic,30.207627,-97.690495,1,1,False,5844
College Park/University,30.566885,-97.658493,1,1,False,6232
9304 Menchaca/Sedgemoor,30.179515,-97.820578,1,1,False,3776
Triangle Station (SB),30.314586,-97.732526,1,1,False,484
Bee Street/Main Street,30.502724,-97.914549,1,1,False,2832
Burnet/Colfax,30.367566,-97.727715,1,1,False,4571
North Hills/Valleyside,30.34922,-97.75418,1,1,False,4651
South Congress Bay C,30.223084,-97.766853,1,1,False,5545
9510 Menchaca/Monarch,30.176806,-97.822278,1,1,False,3753
7703 Manassas/Whispering Oaks,30.199565,-97.820124,1,1,False,2678
Evergreen/Pecan,30.505705,-97.912343,1,1,False,5220
University/Sandy Brook,30.567374,-97.664627,1,1,False,6230
6401 FM 969/Craigwood,30.284631,-97.660034,1,1,False,5914
6805 Wood Hollow/North Hills,30.350884,-97.754614,1,1,False,1884
Crossroads Station (NB),30.370976,-97.726817,1,1,False,4572
1st/FM 1626 (Akins),30.147252,-97.803199,1,1,False,5778
University/Teravista Club,30.565967,-97.669358,1,1,False,6228
Wood Hollow/Far West NE Corner,30.35377,-97.75282,1,1,False,1885
12905 Thome Valley/Alomar,30.172853,-97.617366,1,1,False,5986
12460 Lamplight Village/Alderbrook,30.415114,-97.6965,1,1,False,2564
4210 Congress/Radam,30.220763,-97.765411,1,1,False,531
7131 Wood Hollow/Far West,30.355387,-97.75181,1,1,False,1886
Crestview Station,30.338559,-97.719691,1,1,False,5538
St Elmo Station (SB),30.216701,-97.768024,1,1,False,6356
Lamplight Village/Metric NW Corner,30.41085,-97.695734,1,1,False,2566
3536 Greystone/Wood Hollow,30.35839,-97.75136,1,1,False,1887
Park/Crestview Jonestown,30.492932,-97.92296,1,1,False,2823
11906 Stonehollow/Metric,30.401527,-97.704398,1,1,False,5760
Gilwell/Justice,30.174761,-97.61346,1,1,False,5989
4722 Congress/Sheraton,30.214748,-97.769232,1,1,False,543
3614 Greystone/Hart,30.35882,-97.75363,1,1,False,1888
Hyde Park Station (SB),30.30358,-97.737757,1,1,False,5405
Highland Station,30.328601,-97.716203,1,1,False,5537
Tech Ridge Bay I,30.418199,-97.668243,1,1,True,5304
4917 Congress/Ramble,30.212115,-97.770916,1,1,False,5489
Gilwell/Mathra,30.175667,-97.616277,1,1,False,5991
N Mays St/University,30.561527,-97.686898,1,1,False,6226
5300 Congress/Ramble,30.208685,-97.773108,1,1,False,545
5701 Johnny Morris/FM 969,30.292629,-97.653013,1,1,False,4937
5310 Congress/Mockingbird,30.207092,-97.773971,1,1,False,5363
Menchaca/William Cannon NE Corner,30.203378,-97.806692,1,1,False,2681
Hobby Horse/Gracy Farms,30.404089,-97.714035,1,1,False,5133
7503 Mesa/Greystone,30.36499,-97.76295,1,1,False,1890
N Mays St/Teravista Pkwy,30.568408,-97.686563,1,1,False,6224
Stassney SB Rapid,30.204553,-97.775064,1,1,False,546
Little Texas Station (SB),30.202521,-97.775659,1,1,False,5871
6601 Menchaca/Miles,30.206901,-97.805837,1,1,False,751
6403 Johnny Morris/FM 969,30.297443,-97.649934,1,1,False,4938
Burnet/Mopac,30.402716,-97.717565,1,1,False,2753
Mesa/Myrick,30.36829,-97.75911,1,1,False,1891
6220 Congress/North Bluff,30.199041,-97.776595,1,1,False,548
6305 Menchaca/Berkeley,30.209018,-97.804497,1,1,False,752
8045 Mesa/Spicewood Springs,30.37133,-97.757205,1,1,False,1892
Purple Sage NB (Crystalbrook/Purple Sage),30.308,-97.652679,1,1,False,1608
6610 Congress/Eberhart,30.194215,-97.778449,1,1,False,4381
11241 Escarpment/South Bay,30.185521,-97.894708,1,1,False,5909
4039 Steck/Mesa,30.37404,-97.75497,1,1,False,1893
11100 Burnet/Kramer,30.395964,-97.72032,1,1,False,2754
Sunrise/Hidden Valley,30.558732,-97.679367,1,1,False,6222
3933 Steck/Spicewood,30.373071,-97.752995,1,1,False,1894
Crystalbrook/Loyola,30.303295,-97.653761,1,1,False,4801
376 Dellway /Greenlawn,30.485451,-97.663909,1,1,False,6474
Johnny Morris SB (Loyola/Johnny Morris),30.300569,-97.648626,1,1,False,5644
Braker/Mopac NE Corner,30.395374,-97.731553,1,1,False,4895
3813 Steck/Greenslope,30.37266,-97.74893,1,1,False,1895
Sunrise/Eagles Nest,30.552211,-97.676815,1,1,False,6220
1st/Bronco,30.474202,-97.973709,1,1,False,4600
5501 Menchaca/Stassney,30.216254,-97.796781,1,1,False,4227
M L King Jr Station,30.279818,-97.709031,1,1,False,5536
9200 South 1st/Island Oak,30.157841,-97.800157,1,1,False,4908
Steck/Forest Mesa,30.37077,-97.746856,1,1,False,1896
Bronco/Dodge Trace,30.479306,-97.974374,1,1,False,4925
Braker/Mopac (Farside/Midblock),30.397553,-97.736066,1,1,False,5755
3605 Steck/Forest Mesa,30.36958,-97.74562,1,1,False,1897
6505 Loyola/Johnny Morris,30.300175,-97.648393,1,1,False,5645
6705 Crystalbrook/Loyola (Park),30.303303,-97.65354,1,1,False,5846
10405 Escarpment/La Crosse,30.193652,-97.885356,1,1,False,5908
3519 Steck/Mopac,30.36875,-97.74387,1,1,False,1898
Travis County Precinct 4,30.19557,-97.693747,1,1,False,3974
8032 Bar K Ranch (Lago Vista HS),30.48075,-97.978271,1,1,False,2825
4223 Braker/Stonelake,30.399251,-97.73955,1,1,False,6472
Sunrise/Double File,30.541036,-97.671114,1,1,False,6216
UT Research Campus Station (NB),30.388232,-97.727049,1,1,False,5724
6402 Johnny Morris/Loyola,30.29748,-97.650032,1,1,False,4939
3305 Steck/Mopac,30.366743,-97.739675,1,1,False,1899
Mc Kinney Falls/Burleson,30.192301,-97.698227,1,1,False,5722
Purple Sage SB (Crystalbrook/Purple Sage),30.308573,-97.652374,1,1,False,1614
1816 Mays/Tower,30.492449,-97.675522,1,1,False,6190
Braker/Seton Center,30.400365,-97.742281,1,1,False,4763
Steck/Shoal Creek,30.365507,-97.736934,1,1,False,4648
Bluff Springs/William Cannon,30.189427,-97.767879,1,1,False,554
6600 Silvermine/SH 71,30.246587,-97.888607,1,1,False,2595
SE Corner Road A/Road B,30.391468,-97.72598,1,1,False,5369
Sunrise/Old Settlers,30.537555,-97.668187,1,1,False,6213
Metric/Boyer,30.3836,-97.71304,1,1,False,2572
9201 S 1st/Slaughter,30.171737,-97.800185,1,1,False,4909
Rockwood/Steck,30.36436,-97.73534,1,1,False,1900
Balcones Woods/Research,30.407777,-97.747021,1,1,False,4659
Sunrise/Country Aire,30.534574,-97.668065,1,1,False,6212
Burleson/Felter NW,30.197813,-97.705025,1,1,False,5170
3909 Menchaca/Prather,30.234049,-97.785514,1,1,False,765
1907 Mearns Meadow/Little Pebble,30.38291,-97.7111,1,1,False,2573
5800 Johnny Morris/Loyola,30.292869,-97.653011,1,1,False,4940
5801 Slaughter/Escarpment,30.200218,-97.876027,1,1,False,5889
Crossbow/Paseo de Vaca,30.47157,-97.9911,1,1,False,2827
MLK Station Stop 1,30.280159,-97.709219,1,1,False,5588
Mays/Mays Crossing,30.500578,-97.676059,1,1,False,6194
5600 Pecan Brook/Tumbleweed,30.313092,-97.652605,1,1,False,1615
Sunrise/Bowman (Tiger Trail),30.530674,-97.668014,1,1,False,6210
21459 Coyote/Camstock Cove,30.46992,-97.98794,1,1,False,4927
7920 Rockwood/Ashdale,30.360677,-97.737737,1,1,False,1902
6806 Burleson/Smith School,30.201668,-97.709615,1,1,False,5739
21475 Coyote/Camstock Cove,30.4726,-97.98673,1,1,False,4928
Sunrise/Wayne,30.526518,-97.667947,1,1,False,6208
Bar K Ranch/Coyote,30.474413,-97.989681,1,1,False,4926
LBJ High School SB (Pecan Brook/Uray),30.314638,-97.655825,1,1,False,1616
1611 Mearns Meadow/Quail Valley,30.37867,-97.70659,1,1,False,2575
9111 Beckett/La Cresada,30.204241,-97.870686,1,1,False,5891
8310 Red Willow/Smokey Hill,30.241604,-97.89409,1,1,False,4454
Slaughter Station (NB),30.169961,-97.787073,1,1,False,6362
Esperanza Crossing/Domain,30.39988,-97.724385,1,1,False,5845
Quail Valley/Rutland,30.377423,-97.709544,1,1,False,4834
Sunrise/Greenfield,30.523172,-97.667891,1,1,False,6206
Bagdad/Brown,30.50715,-97.681161,1,1,False,6094
Plaza Saltillo Station,30.262242,-97.727578,1,1,False,5535
500 Guadalupe/5th,30.268253,-97.74669,1,1,False,2612
8719 Beckett/Davis,30.208187,-97.869105,1,1,False,5893
Rutland/Quail Valley,30.376082,-97.710918,1,1,False,4782
Montopolis/Oltorf,30.21515,-97.71042,1,1,False,2231
7500 Manor/Pecan Brook,30.319038,-97.660988,1,1,False,5808
8201 Congress/Foremost,30.176243,-97.784118,1,1,False,5310
8033 Bar K Ranch (Lago Vista HS),30.480668,-97.978167,1,1,False,2829
1649 Rutland/Quail Valley,30.374408,-97.71203,1,1,False,4783
6100 Oltorf/Montopolis,30.216576,-97.713186,1,1,False,2232
8530 Red Willow/Selway,30.240596,-97.898425,1,1,False,4458
Mesa Park/Bayland,30.520856,-97.661434,1,1,False,6203
8101 Beckett at Dick Nichols Park,30.213884,-97.863891,1,1,False,5896
Main/Burnet,30.509196,-97.676355,1,1,False,6195
Plateau Vista/Aw Grimes,30.520992,-97.657819,1,1,False,6202
1601 Rutland/Mountain Quail,30.371209,-97.709678,1,1,False,2578
5500 Oltorf (Attorney General),30.219068,-97.718317,1,1,False,2233
5th/San Antonio,30.26835,-97.74792,1,1,False,2111
Red Willow/Fenton,30.236772,-97.900898,1,1,False,4461
6506 FM 969/Craigwood EB,30.284968,-97.660672,1,1,False,5915
Main St/Georgetown St,30.510439,-97.671924,1,1,False,6197
Bronco/1st,30.47447,-97.97358,1,1,False,4924
7309 Congress/Dittmar,30.186,-97.781105,1,1,False,5314
Lohman Ford/FM 1431,30.474088,-97.975103,1,1,False,6071
Downtown Station,30.264843,-97.738448,1,1,False,5534
4820 Oltorf/Sunridge,30.223369,-97.722336,1,1,False,2235
6811 Congress/Clearday,30.190842,-97.779568,1,1,False,5313
Lavaca/9th,30.271378,-97.744115,1,1,False,4007
9100 US 290/Springdale,30.328995,-97.656302,1,1,False,5945
7405 Beckett/Ponoma,30.219823,-97.858161,1,1,False,5898
Oltorf/Wickersham,30.225462,-97.724035,1,1,False,5789
Georgetown/Palm Valley,30.516627,-97.670963,1,1,False,6199
Scenic Brook/Banpass,30.235646,-97.897868,1,1,False,4485
Lavaca/12th,30.274408,-97.742995,1,1,False,590
4600 Tannehill/Martin Luther King,30.285718,-97.669918,1,1,False,5913
8408 Tuscany/US 290,30.330722,-97.659482,1,1,False,5810
Comal/21st,30.280784,-97.725615,1,1,False,4184
Scenic Brook/Kirkham,30.237722,-97.892904,1,1,False,4482
Georgetown/Palm Valley,30.517453,-97.670963,1,1,False,6200
20204 Dawn/Lohman Ford,30.454746,-97.980364,1,1,False,4930
104 Georgetown/Main,30.510752,-97.671697,1,1,False,6198
8009 Exchange/Tuscany,30.337487,-97.662196,1,1,False,5813
117 15th/Brazos,30.276572,-97.738732,1,1,False,6518
5887 Thunderbird/Dawn,30.453482,-97.987134,1,1,False,2830
7068 Cameron/St Johns,30.325799,-97.692672,1,1,False,2871
Main/Burnet,30.509463,-97.675994,1,1,False,6196
8073 Exchange/Cross Park,30.330305,-97.666971,1,1,False,5815
6905 Scenic Brook/SH 71,30.236888,-97.878511,1,1,False,4474
Plateau Vista/Aw Grimes,30.521138,-97.657237,1,1,False,6201
8124 Exchange/Interparke,30.330492,-97.671781,1,1,False,5816
35th/Jefferson,30.30776,-97.7519,1,1,False,1996
Mesa Park/Bayland,30.520999,-97.661556,1,1,False,6204
2219 Elmont/Town Lake,30.240939,-97.724233,1,1,False,6082
Kermit/Lufkin,30.288949,-97.783344,1,1,False,4985
Mays/Mays Crossing,30.499799,-97.676214,1,1,False,6193
Sunrise/Greenfield,30.522608,-97.667727,1,1,False,6205
5900 Cameron/Clayton,30.317046,-97.700104,1,1,False,2306
Kermit/Jasper,30.287388,-97.782369,1,1,False,3520
Mays/Shipley,30.496413,-97.67599,1,1,False,6192
2202 Forbes/Cross Park,30.335191,-97.673447,1,1,False,5818
Sunrise/Wayne,30.526146,-97.667778,1,1,False,6207
5700 Cameron/Reinli,30.315549,-97.701918,1,1,False,2307
Mays/Tower,30.49196,-97.67575,1,1,False,6191
Lafayette/Manor,30.283897,-97.722231,1,1,False,2019
Jasper/Lake Austin,30.287732,-97.780403,1,1,False,4838
Sunrise/Bowman (Tiger Trail),30.529748,-97.667802,1,1,False,6209
1706 Centre Creek/Cross Park,30.33623,-97.67771,1,1,False,2451
1600 Centre Creek/Rutherford,30.335382,-97.68026,1,1,False,4703
5420 Cameron/Corona,30.312939,-97.705293,1,1,False,2308
Sunrise/Country Aire,30.534731,-97.66787,1,1,False,6211
Fisher-Rosemount Systems,30.33692,-97.68223,1,1,False,4706
5324 Cameron/Broadmoor,30.31124,-97.707439,1,1,False,5783
University/21st,30.283593,-97.739574,1,1,False,6159
Dell Way/Greenlawn,30.485241,-97.6639,1,1,False,6161
Sunrise/Old Settlers,30.53805,-97.668019,1,1,False,6214
3600 North Hills/Village Center,30.351595,-97.756663,1,1,False,3513
2629 Lake Austin/Exposition,30.282567,-97.776462,1,1,False,5626
Sunrise/Double File,30.541191,-97.670999,1,1,False,6215
21st/Whitis (Midblock),30.283844,-97.741124,1,1,False,2780
1215 51st/Cameron,30.308132,-97.708046,1,1,False,5613
Hart/Far West,30.357422,-97.754595,1,1,False,4983
1401 51st/Lancaster,30.306715,-97.70507,1,1,False,5683
2531 Lake Austin/Dumas,30.279378,-97.774279,1,1,False,4162
Louis Henna/Walmart,30.481344,-97.670476,1,1,False,6160
Sunrise/Eagles Nest,30.552161,-97.676562,1,1,False,6219
2211 Lake Austin/Veterans,30.27738,-97.77137,1,1,False,2102
Banister/Summer Oaks,30.229708,-97.777993,1,1,False,1762
Sunrise/Hidden Valley,30.55775,-97.678726,1,1,False,6221
1828 51st/HEB,30.302821,-97.698114,1,1,False,6303
3803 Garden Villa/Banister,30.230185,-97.773487,1,1,False,1763
1500 Crossing Place/Faro,30.234887,-97.71506,1,1,False,4302
Garden Villa/South Center,30.231689,-97.772529,1,1,False,1764
2121 51st/Tilley,30.301332,-97.691719,1,1,False,6463
5th/West Lynn,30.273605,-97.763241,1,1,False,4086
Mays/Teravista,30.56808,-97.686785,1,1,False,6223
5Th/Pressler,30.2726,-97.760749,1,1,False,2104
2785 51st/Manor,30.298024,-97.686908,1,1,False,6300
Wickersham/Riverside,30.232959,-97.720095,1,1,False,5079
1008 Barton Skyway/Locke,30.236267,-97.769888,1,1,False,1767
8309 Loyola/Wentworth,30.292743,-97.631318,1,1,False,5982
1515 Wickersham/Riverside,30.235709,-97.718516,1,1,False,5078
N Mays/University,30.561458,-97.687175,1,1,False,6225
5th/Baylor,30.270977,-97.756406,1,1,False,2106
9301 Hog Eye - Community First,30.282478,-97.6232,1,1,False,5984
3114 51st/Pecan Springs,30.295511,-97.681993,1,1,False,6299
2901 Raywood/Weathers,30.238523,-97.769749,1,1,False,1768
8473 Loyola/Decker,30.291505,-97.62879,1,1,False,6384
Elmont/Wickersham,30.238352,-97.718471,1,1,False,5077
305 Dean Keeton/San Jacinto,30.28922,-97.735182,1,1,False,5438
4918 Springdale/51st,30.293146,-97.67813,1,1,False,6297
2428 Elmont/Town Lake,30.239842,-97.721572,1,1,False,6542
4903 Guadalupe/46th,30.316531,-97.72913,1,1,False,4518
321 Nueces/3rd,30.267105,-97.749241,1,1,False,6275
9999 University/Orion/Goodwill,30.564111,-97.673601,1,1,False,6477
Cumberland/S. 5th,30.239818,-97.766179,1,1,False,1770
4612 Springdale/Touchstone,30.289603,-97.680296,1,1,False,1330
2324 San Jacinto/24th,30.28671,-97.733652,1,1,False,1178
2220 Elmont/Town Lake,30.241145,-97.724319,1,1,False,6534
University/Teravista Club,30.565842,-97.669101,1,1,False,6227
Johnny Morris/Craybrough,30.303039,-97.64631,1,1,False,6003
4300 Springdale/Martin Luther King,30.286134,-97.682608,1,1,False,1331
University/Sandy Brook,30.567009,-97.665125,1,1,False,6229
601 23rd/Trinity,30.284999,-97.731804,1,1,False,5176
6036 Elfen/Hog Eye,30.284038,-97.626837,1,1,False,5983
Springdale/Oak Cliff,30.285006,-97.683281,1,1,False,1332
701 23rd/Robert Dedman,30.284984,-97.731602,1,1,False,5177
Johnny Morris/Point North,30.308047,-97.643051,1,1,False,6004
Springdale/Glomar,30.281879,-97.685305,1,1,False,1334
Colony Loop/Shannon,30.298856,-97.641267,1,1,False,5581
