route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,scheduled_trip_id,trip_short_name,wheelchair_accessible,bikes_allowed
1,2-157,2726180_0168,1 William Cannon SB,0,1003-2-157,5,2726180,William Cannon,1,1
1,2-157,2726181_0169,1 William Cannon SB,0,1005-2-157,5,2726181,William Cannon,1,1
1,2-157,2726182_0170,1 William Cannon SB,0,1006-2-157,5,2726182,William Cannon,1,1
1,2-157,2726183_0171,1 William Cannon SB,0,1008-2-157,5,2726183,William Cannon,1,1
1,2-157,2726184_0172,1 William Cannon SB,0,1002-2-157,5,2726184,William Cannon,1,1
1,2-157,2726185_0173,1 William Cannon SB,0,1004-2-157,5,2726185,William Cannon,1,1
1,2-157,2726186_0174,1 William Cannon SB,0,1007-2-157,5,2726186,William Cannon,1,1
1,2-157,2726187_0175,1 William Cannon SB,0,1001-2-157,5,2726187,William Cannon,1,1
1,2-157,2726188_0176,1 William Cannon SB,0,1003-2-157,5,2726188,William Cannon,1,1
1,2-157,2726189_0177,1 William Cannon SB,0,1005-2-157,5,2726189,William Cannon,1,1
1,2-157,2726190_0178,1 William Cannon SB,0,1006-2-157,5,2726190,William Cannon,1,1
1,2-157,2726191_0179,1 William Cannon SB,0,1008-2-157,5,2726191,William Cannon,1,1
1,2-157,2726192_0180,1 William Cannon SB,0,1002-2-157,5,2726192,William Cannon,1,1
1,2-157,2726193_0181,1 William Cannon SB,0,1004-2-157,5,2726193,William Cannon,1,1
1,2-157,2726194_0182,1 William Cannon SB,0,1007-2-157,5,2726194,William Cannon,1,1
1,2-157,2726195_0183,1 William Cannon SB,0,1001-2-157,5,2726195,William Cannon,1,1
1,2-157,2726196_0184,1 William Cannon SB,0,1003-2-157,5,2726196,William Cannon,1,1
1,3-157,2726234_0185,1 William Cannon SB,0,1003-3-157,6,2726234,William Cannon,1,1
1,3-157,2726235_0186,1 William Cannon SB,0,901005-3-157,6,2726235,William Cannon,1,1
1,3-157,2726236_0187,1 William Cannon SB,0,901007-3-157,6,2726236,William Cannon,1,1
1,3-157,2726237_0188,1 William Cannon SB,0,1001-3-157,6,2726237,William Cannon,1,1
1,3-157,2726238_0189,1 William Cannon SB,0,1002-3-157,6,2726238,William Cannon,1,1
1,3-157,2726239_0190,1 William Cannon SB,0,1004-3-157,6,2726239,William Cannon,1,1
1,3-157,2726240_0191,1 William Cannon SB,0,1006-3-157,6,2726240,William Cannon,1,1
1,3-157,2726241_0192,1 William Cannon SB,0,1008-3-157,6,2726241,William Cannon,1,1
1,3-157,2726242_0193,1 William Cannon SB,0,1003-3-157,6,2726242,William Cannon,1,1
1,3-157,2726243_0194,1 William Cannon SB,0,901005-3-157,6,2726243,William Cannon,1,1
1,3-157,2726244_0195,1 William Cannon SB,0,901007-3-157,6,2726244,William Cannon,1,1
1,3-157,2726245_0196,1 William Cannon SB,0,1001-3-157,6,2726245,William Cannon,1,1
1,3-157,2726246_0197,1 William Cannon SB,0,1002-3-157,6,2726246,William Cannon,1,1
1,3-157,2726247_0198,1 William Cannon SB,0,1004-3-157,6,2726247,William Cannon,1,1
