stop_id,stop_sequence,trip_headsign,direction_id,route_id,wheelchair_accessible,bikes_allowed,stop_lat,stop_lon,stop_name,is_express
2460,24,337 Mopac WB,0,337,1,1,30.32468,-97.699305,1044 Camino La Costa/Calidad,False
2282,2,837 Downtown SB,0,837,1,1,30.297971,-97.64216,Colony Park SB (Loyola/Colony Loop),True
5342,7,243 Tech Ridge Park & Ride EB,1,243,1,1,30.434587,-97.678139,1831 Wells Branch/Thermal,False
6336,3,345 Burnet WB,0,345,1,1,30.301232,-97.72155,4121 Red River/Park,False
5699,2,333 Oak Hill WB,0,333,1,1,30.161236,-97.744138,7944 Salt Springs/Roseborough,False
2763,27,7 William Cannon SB,0,7,1,1,30.258767,-97.7487,Vic Mathias/Auditorium Shores (SB),False
471,2,350 ACC Riverside SB,1,350,1,1,30.346044,-97.713966,7720 Lamar/Stobaugh,False
2230,5,311 Westgate Transit Center WB,0,311,1,1,30.216404,-97.709274,2800 Montopolis/Oltorf,False
5019,2,3 Southpark Meadows SB,0,3,1,1,30.394136,-97.73962,Stonelake/Great Hills,False
2045,2,322 Hancock Center NB,1,322,1,1,30.254853,-97.734855,45 Waller/Clermont,False
954,2,5 Tannehill EB,0,5,1,1,30.354472,-97.727616,2007 Anderson/Burnet,False
5446,2,325 Tech Ridge Park & Ride NB,1,325,1,1,30.340454,-97.690058,1113 Rutherford/Furness,False
4725,21,324 Highland EB,0,324,1,1,30.360445,-97.693759,9306 Georgian/Rundberg,False
5193,2,323 Northcross WB,0,323,1,1,30.338844,-97.694029,Norwood Park/Brettonwoods,False
4231,2,318 Thaxton EB,0,318,1,1,30.231055,-97.792199,Pack Saddle Pass/Ben White,False
5974,6,311 Westgate Transit Center WB,0,311,1,1,30.215288,-97.71025,2901 Montopolis/Oltorf,False
6521,3,333 Oak Hill WB,0,333,1,1,30.163794,-97.742645,Salt Springs at Tara,False
1540,13,10 Norwood Transit Center NB,1,10,1,1,30.197445,-97.7875,6594 1st/William Cannon,False
5937,35,10 Southpark Meadows SB,0,10,1,1,30.269914,-97.741869,104 8th/Congress,False
3254,6,350 North Lamar Transit Center NB,0,350,1,1,30.232656,-97.698459,1207 Montopolis/Larch,False
5761,8,243 Tech Ridge Park & Ride EB,1,243,1,1,30.435736,-97.67502,1779 Wells Branch/Wells Port,False
6293,2,800 Slaughter SB,1,800,1,1,30.296149,-97.700385,Simond SB (Berkman/Simond),True
1787,4,345 Burnet WB,0,345,1,1,30.303319,-97.720483,4309 Red River/44th,False
1959,3,322 Hancock Center NB,1,322,1,1,30.25619,-97.73426,59 Waller/Holly,False
4712,25,337 Mopac WB,0,337,1,1,30.327108,-97.702019,1016 Camino La Costa/La Posada,False
3795,3,383 Lakeline Station NB,0,383,1,1,30.355308,-97.714862,Research/Jamestown,False
2934,8,3 Arboretum NB,1,3,1,1,30.173995,-97.814789,Slaughter/Texas Oaks,False
6293,2,335 Exposition WB,0,335,1,1,30.296149,-97.700385,Simond SB (Berkman/Simond),False
5406,22,324 Highland EB,0,324,1,1,30.358478,-97.69499,9100 Georgian/Fawnridge,False
6499,22,5 Northcross WB,1,5,1,1,30.272244,-97.738709,Capitol/Waterloo SB (San Jacinto/11th),False
1017,2,310 S. Congress Transit Center WB,1,310,1,1,30.229539,-97.706558,Ruiz Library,False
5644,3,837 Downtown SB,0,837,1,1,30.300569,-97.648626,Johnny Morris SB (Loyola/Johnny Morris),True
1746,3,318 Thaxton EB,0,318,1,1,30.230411,-97.793637,2222 Western Trails/Pack Saddle,False
5374,2,325 Norwood Transit Center SB,0,325,1,1,30.422654,-97.667176,1000 Howard/Center Line,False
3255,7,350 North Lamar Transit Center NB,0,350,1,1,30.234794,-97.697069,911 Montopolis/Cirulo de Amistad,False
6390,3,333 Thaxton EB,1,333,1,1,30.225555,-97.86838,6188 Convict Hill/Escarpment,False
956,3,5 Tannehill EB,0,5,1,1,30.35245,-97.7234,Woodrow/Anderson,False
4361,4,333 Oak Hill WB,0,333,1,1,30.167114,-97.740546,Salt Springs/Orange Blossom,False
1541,14,10 Norwood Transit Center NB,1,10,1,1,30.200331,-97.785673,6403 S 1st/Eberhart,False
3796,4,383 Lakeline Station NB,0,383,1,1,30.357316,-97.715514,Research/Clearfield,False
2935,9,3 Arboretum NB,1,3,1,1,30.173971,-97.816864,1312 Slaughter/Bilbrook,False
5394,5,345 Burnet WB,0,345,1,1,30.305167,-97.720184,810 45th/Red River,False
5702,1,318 Westgate Transit Center WB,1,318,1,1,30.157067,-97.743627,8213 Panadero/Thaxton,False
3846,28,7 William Cannon SB,0,7,1,1,30.256196,-97.746021,Riverside/Congress FS,False
634,5,2 EASTSIDE BUS PLAZA SB,0,2,1,1,30.27361,-97.69835,Oak Springs SB (Oak Springs/Airport),False
2370,2,803 Domain NB,0,803,1,1,30.23595,-97.792633,Brodie Oaks Station (NB),True
1747,4,318 Thaxton EB,0,318,1,1,30.229929,-97.796179,2422 Western Trails/Roundup,False
2046,4,322 Hancock Center NB,1,322,1,1,30.255457,-97.73204,1401 Holly/Navasota,False
1148,23,324 Highland EB,0,324,1,1,30.355832,-97.696474,Georgian/Home Pl.,False
902,8,18 Exposition WB,1,18,1,1,30.284342,-97.692951,3900 Martin Luther King/Perez,False
6453,9,243 Tech Ridge Park & Ride EB,1,243,1,1,30.439132,-97.671492,1678 Wells Branch/Owen Tech,False
5728,3,310 S. Congress Transit Center WB,1,310,1,1,30.2273,-97.708137,5902 Riverside/Grove,False
5938,36,10 Southpark Meadows SB,0,10,1,1,30.270613,-97.744215,216 8th/Lavaca,False
5836,7,311 Westgate Transit Center WB,0,311,1,1,30.210671,-97.713467,3121 Montopolis/Ben White,False
3797,5,383 Lakeline Station NB,0,383,1,1,30.359988,-97.716313,8523 Research/Fairfield,False
958,4,5 Tannehill EB,0,5,1,1,30.349882,-97.723185,Woodrow/Princeton,False
4720,3,325 Tech Ridge Park & Ride NB,1,325,1,1,30.33771,-97.68437,8100 Cameron Road,False
3847,29,7 William Cannon SB,0,7,1,1,30.254846,-97.744793,205 Riverside/Congress,False
5466,8,350 North Lamar Transit Center NB,0,350,1,1,30.237459,-97.695289,703 Montopolis/Ponca,False
1542,15,10 Norwood Transit Center NB,1,10,1,1,30.203634,-97.783793,6001 S 1st/Flournoy,False
2643,38,7 Airport/Highland NB,1,7,1,1,30.266689,-97.745863,Lavaca/4th,False
6291,3,800 Slaughter SB,1,800,1,1,30.290214,-97.699019,Mueller Tower Station SB (Berkman/Tom Miller),True
1410,26,337 Mopac WB,0,337,1,1,30.331594,-97.701247,900 St Johns/Bennett,False
2047,5,322 Hancock Center NB,1,322,1,1,30.254888,-97.730453,1511 Holly/Comal,False
4523,5,5 Tannehill EB,0,5,1,1,30.348038,-97.723558,Woodrow/Dartmouth,False
5023,30,7 William Cannon SB,0,7,1,1,30.25359,-97.743972,325 Riverside/Newning,False
3256,9,350 North Lamar Transit Center NB,0,350,1,1,30.238996,-97.694369,Montopolis/Monsanto,False
3798,6,383 Lakeline Station NB,0,383,1,1,30.362273,-97.716941,8601 Research/Ohlen,False
3206,4,333 Thaxton EB,1,333,1,1,30.223318,-97.863788,5801 Convict Hill/Cannon Mountain,False
5571,9,18 Exposition WB,1,18,1,1,30.283767,-97.696791,3520 Martin Luther King/EM Franklin,False
2877,5,350 ACC Riverside SB,1,350,1,1,30.336206,-97.718248,6904 Airport/Lamar,False
4920,6,345 Burnet WB,0,345,1,1,30.307024,-97.724177,500 45th/Duval,False
3017,3,3 Southpark Meadows SB,0,3,1,1,30.397316,-97.736242,4001 Braker/Stonelake,False
1748,5,318 Thaxton EB,0,318,1,1,30.229619,-97.798883,2559 WESTERN TRAILS/Sagebrush,False
5082,4,325 Tech Ridge Park & Ride NB,1,325,1,1,30.338928,-97.682055,Cameron/Park Center,False
5464,6,2 EASTSIDE BUS PLAZA SB,0,2,1,1,30.272939,-97.70225,2810 Oak Springs/Webberville,False
6291,3,335 Exposition WB,0,335,1,1,30.290214,-97.699019,Mueller Tower Station SB (Berkman/Tom Miller),False
4306,10,350 North Lamar Transit Center NB,0,350,1,1,30.240245,-97.693567,Montopolis/El Mirando,False
960,6,5 Tannehill EB,0,5,1,1,30.346068,-97.724799,Woodrow/Richcreek,False
4692,4,20 Springdale NB,0,20,1,1,30.220466,-97.693726,7308 Riverside/Coriander,False
3207,5,333 Thaxton EB,1,333,1,1,30.222491,-97.862056,5701 Convict Hill/Wagon Train,False
5937,23,5 Northcross WB,1,5,1,1,30.269914,-97.741869,104 8th/Congress,False
4219,6,318 Thaxton EB,0,318,1,1,30.229104,-97.8005,2700 Western Trails/Sagebrush,False
5765,10,243 Tech Ridge Park & Ride EB,1,243,1,1,30.441022,-97.664663,1425 Wells Branch/FM 1825,False
1018,4,310 S. Congress Transit Center WB,1,310,1,1,30.229833,-97.712898,Riverside/Faro,False
2641,16,10 Norwood Transit Center NB,1,10,1,1,30.20827,-97.781507,5603 S 1st/Stassney,False
6448,1,217 ACC Riverside SB,1,217,1,1,30.2517,-97.69763,5203 Eastside Bus Plaza Bay H,False
5927,1,271 Grove WB,0,271,1,1,30.177571,-97.614481,Del Valle High (Tennis Courts),False
5834,8,311 Westgate Transit Center WB,0,311,1,1,30.206201,-97.716307,3577 Montopolis/Burleson,False
2597,1,315 S. Congress Transit Center EB,0,315,1,1,30.234966,-97.87694,Oak Hill Plaza,False
6357,3,803 Domain NB,0,803,1,1,30.240739,-97.78607,Broken Spoke Station (NB),True
1614,4,837 Downtown SB,0,837,1,1,30.308573,-97.652374,Purple Sage SB (Crystalbrook/Purple Sage),True
5452,4,3 Southpark Meadows SB,0,3,1,1,30.396412,-97.734329,Braker/Mopac SW Corner,False
5510,6,350 ACC Riverside SB,1,350,1,1,30.333535,-97.716863,Airport/Guadalupe,False
6482,5,333 Oak Hill WB,0,333,1,1,30.175817,-97.74341,5764 William Cannon/Onion Creek Soccer Complex WB,False
1412,27,337 Mopac WB,0,337,1,1,30.333174,-97.706079,7100 Roland Johnson/St Johns,False
1186,31,7 William Cannon SB,0,7,1,1,30.250734,-97.74061,715 Riverside/Alameda,False
2048,6,322 Hancock Center NB,1,322,1,1,30.254179,-97.728458,1631 Holly/Chalmers,False
635,7,2 EASTSIDE BUS PLAZA SB,0,2,1,1,30.272556,-97.704568,Oak Springs/Ridgeway,False
905,10,18 Exposition WB,1,18,1,1,30.283022,-97.701544,3300 Martin Luther King/Tillery,False
962,7,5 Tannehill EB,0,5,1,1,30.342981,-97.725124,7100 Woodrow/Piedmont,False
4921,7,345 Burnet WB,0,345,1,1,30.3082,-97.727325,45th/Avenue F,False
5081,5,325 Tech Ridge Park & Ride NB,1,325,1,1,30.341356,-97.68045,Cameron/Clear Creek,False
3248,5,20 Springdale NB,0,20,1,1,30.222831,-97.698094,6810 Riverside/Frontier Valley,False
6314,39,7 Airport/Highland NB,1,7,1,1,30.269226,-97.743548,115 7Th/Colorado,False
3799,7,383 Lakeline Station NB,0,383,1,1,30.368858,-97.718513,Research/Northgate,False
5319,3,1 William Cannon SB,0,1,1,1,30.41672,-97.676257,Lamar/Howard,False
2613,37,10 Southpark Meadows SB,0,10,1,1,30.267331,-97.747037,Guadalupe/4th,False
2337,7,318 Thaxton EB,0,318,1,1,30.227305,-97.802541,4900 West Gate/Choctaw Trail,False
963,8,5 Tannehill EB,0,5,1,1,30.341522,-97.725904,7000 Woodrow/Cullen,False
1149,24,324 Highland EB,0,324,1,1,30.353289,-97.699042,Georgian/Elliott,False
6339,2,318 Westgate Transit Center WB,1,318,1,1,30.155931,-97.753078,8707 Vertex/Cattle Baron,False
2108,6,4 Shady EB,1,4,1,1,30.26926,-97.75113,5th/West,False
5522,3,325 Norwood Transit Center SB,0,325,1,1,30.426334,-97.677159,13620 Metric/Howard,False
1187,32,7 William Cannon SB,0,7,1,1,30.249589,-97.738348,1005 East Riverside/Travis Heights,False
4196,11,18 Exposition WB,1,18,1,1,30.282553,-97.704518,3014 Martin Luther King/Airport,False
4382,3,801 Tech Ridge Park & Ride NB,0,801,1,1,30.194535,-97.778085,Pleasant Hill Station (NB),True
3249,6,20 Springdale NB,0,20,1,1,30.224038,-97.700825,6600 Riverside/Vargas,False
6467,9,311 Westgate Transit Center WB,0,311,1,1,30.201947,-97.720838,6218 Stassney/TX Dot Way SB,False
1545,17,10 Norwood Transit Center NB,1,10,1,1,30.211573,-97.779025,5201 S 1st/Ramble,False
5622,2,271 Grove WB,0,271,1,1,30.174866,-97.610837,Del Valle ISD,False
1054,8,345 Burnet WB,0,345,1,1,30.309112,-97.729235,108 45th Street/Avenue D,False
1917,13,30 Westgate Transit Center SB,1,30,1,1,30.36082,-97.75738,3807 Greystone/Chimney Corners,False
2338,8,318 Thaxton EB,0,318,1,1,30.225819,-97.803849,5012 West Gate/Jones,False
1636,4,335 Exposition WB,0,335,1,1,30.287728,-97.701113,Manor/Anchor,False
5767,11,243 Tech Ridge Park & Ride EB,1,243,1,1,30.437941,-97.658872,1113 Wells Branch/Drusillas,False
1188,33,7 William Cannon SB,0,7,1,1,30.248592,-97.736886,Riverside/Kenwood,False
3208,6,333 Thaxton EB,1,333,1,1,30.220475,-97.85798,5401 Convict Hill/Beckett,False
5803,3,271 Grove WB,0,271,1,1,30.175917,-97.612199,Del Valle ISD (Alt School),False
5383,6,333 Oak Hill WB,0,333,1,1,30.180326,-97.748355,5100 William Cannon/Pleasant Valley,False
6496,4,800 Slaughter SB,1,800,1,1,30.285952,-97.706369,Airport Blvd SB (Airport/Manor),True
1021,5,310 S. Congress Transit Center WB,1,310,1,1,30.231928,-97.717861,4823 Riverside/Crossing Place,False
1546,18,10 Norwood Transit Center NB,1,10,1,1,30.213276,-97.778011,5001 S 1st/Emerald Wood,False
2110,7,4 Shady EB,1,4,1,1,30.268672,-97.748979,5th/Nueces,False
4820,4,325 Norwood Transit Center SB,0,325,1,1,30.424487,-97.679624,13510 Metric/Howard,False
964,9,5 Tannehill EB,0,5,1,1,30.339208,-97.727376,6800 Woodrow/Choquette,False
2504,7,333 Oak Hill WB,0,333,1,1,30.180618,-97.750504,6608 Meadow Lake/William Cannon,False
5938,24,5 Northcross WB,1,5,1,1,30.270613,-97.744215,216 8th/Lavaca,False
5377,1,7 Crestview Station NB,1,7,1,1,30.189947,-97.767587,6502 Bluff Springs/William Cannon,False
5786,12,18 Exposition WB,1,18,1,1,30.282033,-97.70768,2918 Martin Luther King Jr/Clifford,False
1055,9,345 Burnet WB,0,345,1,1,30.310425,-97.731878,408 45th Street/Avenue A,False
1616,5,837 Downtown SB,0,837,1,1,30.314638,-97.655825,LBJ High School SB (Pecan Brook/Uray),True
1150,25,324 Highland EB,0,324,1,1,30.349752,-97.702016,Georgian/Jennifer,False
5875,4,803 Domain NB,0,803,1,1,30.246384,-97.778167,Bluebonnet Station (NB),True
2339,9,318 Thaxton EB,0,318,1,1,30.223145,-97.805582,5306 West Gate/Indio,False
5646,3,323 Northcross WB,0,323,1,1,30.344432,-97.705583,Research/Georgian,False
1918,14,30 Westgate Transit Center SB,1,30,1,1,30.35865,-97.75363,3615 Greystone/Hart,False
3144,6,325 Tech Ridge Park & Ride NB,1,325,1,1,30.347063,-97.677003,Cameron/Ferguson,False
1056,10,345 Burnet WB,0,345,1,1,30.311122,-97.733277,619 45th/Guadalupe,False
1022,6,310 S. Congress Transit Center WB,1,310,1,1,30.231526,-97.720884,2100 Wickersham/Riverside,False
965,10,5 Tannehill EB,0,5,1,1,30.337479,-97.728461,6600 Woodrow/Brentwood,False
5801,13,18 Exposition WB,1,18,1,1,30.281684,-97.709892,2832 Martin Luther King Jr/Alexander,False
2505,8,333 Oak Hill WB,0,333,1,1,30.179147,-97.753231,6806 Meadow Lake/Bucks Run,False
4753,8,383 Lakeline Station NB,0,383,1,1,30.374709,-97.725908,9101 Burnet/Research,False
1151,26,324 Highland EB,0,324,1,1,30.347697,-97.703234,Georgian/Powell,False
1548,19,10 Norwood Transit Center NB,1,10,1,1,30.216799,-97.775454,4617 S 1st/Orland,False
5758,2,7 Crestview Station NB,1,7,1,1,30.188349,-97.765515,1901 William Cannon/Bluff Springs,False
6447,1,2 Springdale NB,1,2,1,1,30.251577,-97.697387,5207 Eastside Bus Plaza Bay G,False
951,8,20 Springdale NB,0,20,1,1,30.226586,-97.706711,6000 Riverside/Clubview,False
4446,7,333 Thaxton EB,1,333,1,1,30.218895,-97.854694,5125 Convict Hill/Woodcreek,False
1415,30,337 Mopac WB,0,337,1,1,30.328767,-97.713056,6500 Jonathan Dr (Highland Mall),False
6315,40,7 Airport/Highland NB,1,7,1,1,30.269216,-97.738446,8th Street NB (Trinity/8th),False
999,34,7 William Cannon SB,0,7,1,1,30.245976,-97.731836,Riverside/Summit,False
4652,15,30 Westgate Transit Center SB,1,30,1,1,30.358258,-97.751138,3535 Greystone/Wood Hollow,False
5718,5,3 Southpark Meadows SB,0,3,1,1,30.392361,-97.725994,Braker/Road A (UT-PRC),False
1618,6,837 Downtown SB,0,837,1,1,30.317947,-97.659681,Delco Center SB (Pecan Brook/Springdale),True
1023,7,310 S. Congress Transit Center WB,1,310,1,1,30.229914,-97.721493,Wickersham/Sheringham,False
4445,8,333 Thaxton EB,1,333,1,1,30.217966,-97.852755,4923 Convict Hill/Flaming Oak,False
5728,9,20 Springdale NB,0,20,1,1,30.2273,-97.708137,5902 Riverside/Grove,False
1919,16,30 Westgate Transit Center SB,1,30,1,1,30.35775,-97.75079,7400 Wood Hollow/Greystone,False
5990,4,271 Grove WB,0,271,1,1,30.175517,-97.616139,Gilwell/Bahan,False
5768,12,243 Tech Ridge Park & Ride EB,1,243,1,1,30.432288,-97.654196,1600 Heatherwilde/Wells Branch,False
6331,7,322 Hancock Center NB,1,322,1,1,30.257488,-97.724394,107 Chicon/Cesar Chavez,False
4212,2,300 Crestview Station NB,1,300,1,1,30.232805,-97.7907,4205 Victory/Ben White,False
6288,5,335 Exposition WB,0,335,1,1,30.28924,-97.707815,1827 38th Half/Airport,False
966,11,5 Tannehill EB,0,5,1,1,30.335923,-97.729446,Woodrow/Payne,False
5137,9,333 Oak Hill WB,0,333,1,1,30.178193,-97.754961,Meadow Lake/Glade Line,False
2260,5,803 Domain NB,0,803,1,1,30.248024,-97.771014,Oltorf West Station (NB),True
5147,10,311 Westgate Transit Center WB,0,311,1,1,30.191183,-97.73152,Stassney/Meadow Crest,False
1152,27,324 Highland EB,0,324,1,1,30.344902,-97.704659,8000 Georgian/Anderson,False
909,14,18 Exposition WB,1,18,1,1,30.28113,-97.713317,2700 Martin Luther King/Walnut,False
4821,5,325 Norwood Transit Center SB,0,325,1,1,30.421944,-97.683043,13200 Metric/Chasewood,False
4348,3,7 Crestview Station NB,1,7,1,1,30.187471,-97.762532,2015 William Cannon/Elm Creek,False
6525,5,801 Tech Ridge Park & Ride NB,0,801,1,1,30.205395,-97.774493,Stassney NB Rapid,True
638,9,2 EASTSIDE BUS PLAZA SB,0,2,1,1,30.271236,-97.710649,2370 Rosewood/Hargrave,False
4757,9,383 Lakeline Station NB,0,383,1,1,30.379497,-97.724857,Rutland Rapid Station (NB),False
6530,2,800 Mueller NB,0,800,1,1,30.161429,-97.726837,Easton Park NB (McKinney Falls/William Cannon),True
1655,38,10 Southpark Meadows SB,0,10,1,1,30.259308,-97.749759,400 S 1st/Riverside,False
5603,31,337 Mopac WB,0,337,1,1,30.328339,-97.716081,6402 Airport Blvd (Highland Mall),False
1024,8,310 S. Congress Transit Center WB,1,310,1,1,30.227534,-97.721731,2300 Wickersham/Cromwell,False
5988,5,271 Grove WB,0,271,1,1,30.174468,-97.613185,Gilwell/Thome Valley,False
2340,10,318 Thaxton EB,0,318,1,1,30.219202,-97.807111,West Gate/Cherry Creek NW Corner,False
1057,11,345 Burnet WB,0,345,1,1,30.313397,-97.737245,918 45th/Lamar,False
1920,17,30 Westgate Transit Center SB,1,30,1,1,30.35517,-97.75214,7200 Wood Hollow/Greystone,False
967,12,5 Tannehill EB,0,5,1,1,30.333637,-97.730682,Woodrow/Romeria,False
5554,35,7 William Cannon SB,0,7,1,1,30.242658,-97.729061,1805 Riverside/Parker,False
5289,11,311 Westgate Transit Center WB,0,311,1,1,30.191363,-97.734842,Stassney/Birch Creek,False
1656,39,10 Southpark Meadows SB,0,10,1,1,30.258081,-97.750396,500 S 1ST/BARTON SPRINGS,False
1153,28,324 Highland EB,0,324,1,1,30.34336,-97.705878,7700 Northcrest/Anderson,False
2613,25,5 Northcross WB,1,5,1,1,30.267331,-97.747037,Guadalupe/4th,False
864,41,7 Airport/Highland NB,1,7,1,1,30.272709,-97.73715,Trinity/12th,False
4234,3,300 Crestview Station NB,1,300,1,1,30.23581,-97.789879,Ann Richards School,False
2055,8,322 Hancock Center NB,1,322,1,1,30.259493,-97.723477,311 Chicon/4th,False
2507,10,333 Oak Hill WB,0,333,1,1,30.179722,-97.758433,4412 Blue Meadow/Deep Circle,False
6286,6,335 Exposition WB,0,335,1,1,30.29042,-97.710641,1801 38th Half/Brookview,False
1018,10,20 Springdale NB,0,20,1,1,30.229833,-97.712898,Riverside/Faro,False
6314,9,4 Shady EB,1,4,1,1,30.269226,-97.743548,115 7Th/Colorado,False
1549,20,10 Norwood Transit Center NB,1,10,1,1,30.220937,-97.772909,4401 S 1st/St Elmo,False
1921,18,30 Westgate Transit Center SB,1,30,1,1,30.3536,-97.75311,Wood Hollow/Far West NW Corner,False
3887,9,333 Thaxton EB,1,333,1,1,30.216888,-97.846068,Convict Hill/Latta/Brush Country,False
910,15,18 Exposition WB,1,18,1,1,30.280549,-97.717136,2300 Martin Luther King/Chestnut,False
5271,5,1 William Cannon SB,0,1,1,1,30.406533,-97.678591,12416 Lamar/Parmer,False
1369,1,135 Tech Ridge Park & Ride NB,0,135,1,1,30.25986,-97.709481,7th Street NB (Pleasant Valley/7th),False
3020,6,3 Southpark Meadows SB,0,3,1,1,30.391127,-97.722228,Braker/Burnet SW Corner,False
1025,9,310 S. Congress Transit Center WB,1,310,1,1,30.226083,-97.723784,2440 Wickersham/Oltorf,False
6375,1,311 ACC RIVERSIDE EB,1,311,1,1,30.231153,-97.791129,Westgate Transit Center - C,False
5551,1,315 Oak Hill WB,1,315,1,1,30.223212,-97.766137,South Congress Bay I,False
3145,7,325 Tech Ridge Park & Ride NB,1,325,1,1,30.35278,-97.679102,Rundberg/Aberdeen,False
6310,12,345 Burnet WB,0,345,1,1,30.314472,-97.739517,1115 45th/Bellvue,False
6413,11,350 North Lamar Transit Center NB,0,350,1,1,30.252159,-97.698091,5104 5th/Shady,False
968,13,5 Tannehill EB,0,5,1,1,30.331024,-97.7316,5900 Woodrow/Koenig,False
2112,1,837 Decker NB,1,837,1,1,30.268054,-97.74679,5th/Guadalupe (Republic Square),True
6494,7,837 Downtown SB,0,837,1,1,30.31337,-97.665007,Springdale Center SB (Manor/Susquehanna),True
5831,12,311 Westgate Transit Center WB,0,311,1,1,30.193201,-97.738673,5200 Stassney/Nuckols,False
1657,40,10 Southpark Meadows SB,0,10,1,1,30.256619,-97.751224,614 South 1st/Barton Springs,False
5372,10,350 ACC Riverside SB,1,350,1,1,30.316768,-97.713923,Airport/55Th,False
1002,36,7 William Cannon SB,0,7,1,1,30.240341,-97.727308,Riverside/Burton,False
2508,11,333 Oak Hill WB,0,333,1,1,30.1804,-97.761152,2418 Blue Meadow/Bitteroot,False
5492,16,18 Exposition WB,1,18,1,1,30.280356,-97.718217,2200 Martin Luther King/Coleto,False
2341,11,318 Thaxton EB,0,318,1,1,30.216907,-97.811046,6010 West Gate/Cherry Creek,False
3728,10,2 EASTSIDE BUS PLAZA SB,0,2,1,1,30.270419,-97.715,Rosewood/Chestnut,False
6427,10,383 Lakeline Station NB,0,383,1,1,30.385221,-97.723575,10099 Burnet/Mc Hale,False
6329,3,318 Westgate Transit Center WB,1,318,1,1,30.153115,-97.769361,1599 Slaughter/Orchard Ridge,False
4216,4,300 Crestview Station NB,1,300,1,1,30.238522,-97.789058,2300 Panther/Lamar,False
634,5,800 Slaughter SB,1,800,1,1,30.27361,-97.69835,Oak Springs SB (Oak Springs/Airport),True
1550,21,10 Norwood Transit Center NB,1,10,1,1,30.223688,-97.771174,4217 S 1st/Radam,False
6526,32,337 Mopac WB,0,337,1,1,30.323416,-97.71554,Airport at Clayton SB,False
5788,10,310 S. Congress Transit Center WB,1,310,1,1,30.226807,-97.726139,4404 Oltorf/Huntwick,False
5987,6,271 Grove WB,0,271,1,1,30.172998,-97.617421,12904 Thome Valley/Alomar,False
2071,7,335 Exposition WB,0,335,1,1,30.29213,-97.71425,1602 38th Half/Maplewood,False
1922,19,30 Westgate Transit Center SB,1,30,1,1,30.35077,-97.75486,6714 Wood Hollow/Far West,False
5415,11,350 ACC Riverside SB,1,350,1,1,30.314086,-97.715128,Airport/53rd,False
969,14,5 Tannehill EB,0,5,1,1,30.328866,-97.732957,5626 Woodrow/Theckla,False
6457,7,3 Southpark Meadows SB,0,3,1,1,30.387908,-97.723039,10401 Burnet/Bright Verde,False
1141,8,325 Tech Ridge Park & Ride NB,1,325,1,1,30.353997,-97.68111,1194 Rundberg/Teasdale,False
3304,2,217 ACC Riverside SB,1,217,1,1,30.242008,-97.692486,302 Montopolis/Del Monte,False
